tname              qname             
2glx_NDP_F_6500    1aj0_PH2_A_559    
1aj0_PH2_A_559     2pml_ANP_X_381    
1v0p_PVB_B_1287    1aj0_SAN_A_561    
1zm1_BGC_A_302     1aj0_SAN_A_561    
3nlt_3XF_B_800     1aj0_SAN_A_561    
1h5r_G1P_A_1294    1aj2_2PH_A_283    
2ow1_7MR_B_502     1aj2_2PH_A_283    
1aj2_2PH_A_283     3cid_318_B_501    
3nv4_BGC_A_502     1aj2_2PH_A_283    
3qvp_PEG_A_702     1aj2_2PH_A_283    
1aj2_2PH_A_283     3tw5_CXS_A_530    
2vj8_HA2_A_1616    1aj6_NOV_A_1      
1aj6_NOV_A_1       3uod_0C3_A_1      
1aj8_CIT_B_2000    1ash_HEM_A_301    
2e90_PPV_B_1002    1aj8_CIT_B_2000   
1aj8_CIT_B_2000    3gi5_K62_A_200    
3q2k_NAD_P_500     1aj8_CIT_B_2000   
3zuk_RDF_B_1665    1aj8_CIT_B_2000   
1pl6_572_C_409     1ajk_EPE_A_309    
2axr_ABL_A_505     1ajk_EPE_A_309    
2e4v_2CG_B_2001    1ajk_EPE_A_309    
1ajk_EPE_A_309     2ih9_5AX_A_721    
1ajk_EPE_A_309     3a3i_AIX_B_501    
1ajk_EPE_A_309     3c9r_ATP_B_307    
3dr1_C5D_A_500     1ajk_EPE_A_309    
2j8z_NAP_A_1334    1ajn_AAN_B_559    
2qt9_524_A_1522    1ajn_AAN_B_559    
1ajn_AAN_B_559     3zy6_GFB_A_1381   
1ajq_SPA_B_559     1cxq_EPE_A_300    
1r5y_DQU_A_900     1ajq_SPA_B_559    
2uvy_GVI_A_1351    1ajq_SPA_B_559    
1ajq_SPA_B_559     2vc7_HT5_D_1329   
1ajq_SPA_B_559     2vpq_ANP_B_1450   
1ajq_SPA_B_559     3bki_FQX_B_264    
3rgl_ATP_B_401     1ajq_SPA_B_559    
1ajs_PLA_A_415     1tbf_VIA_A_501    
1ajs_PLA_A_415     3f0t_NCV_A_500    
1ajv_NMB_A_501     2c2a_ADP_A_1481   
2vcv_ASD_P_1224    1ajv_NMB_A_501    
1ajv_NMB_A_501     3hi0_MPD_B_508    
1ajx_AH1_A_500     1ozh_PEG_A_1401   
1ajx_AH1_A_500     2c9o_ADP_A_1450   
1ajx_AH1_A_500     3d4p_PYR_A_319    
1r5g_AO1_A_501     1akb_PPD_A_411    
2cbt_TH2_A_1120    1akb_PPD_A_411    
3hx4_ANP_A_605     1akb_PPD_A_411    
3myq_MES_A_263     1akb_PPD_A_411    
1akb_PPD_A_411     3rck_1FP_X_208    
1etz_GAS_B_229     1akc_PPE_A_411    
1ma0_DAO_A_5378    1akc_PPE_A_411    
3hn4_MPD_A_1003    1akc_PPE_A_411    
1ml7_PYZ_A_186     1al6_HAX_A_700    
1al6_HAX_A_700     1p6k_DP1_A_790    
1al6_HAX_A_700     3ro9_06U_B_1      
1ke3_BDB_B_364     1al7_HST_A_361    
1al7_HST_A_361     2c9e_PID_A_1335   
1al7_HST_A_361     3d5x_KWT_A_1      
1al8_DHP_A_361     1mq4_ADP_A_2001   
1all_CYC_A_175     2zad_1PE_D_347    
2zbv_ADN_B_502     1all_CYC_A_175    
1all_CYC_A_175     3aut_NAI_B_301    
1aln_CTD_A_295     2a4f_AAU_B_1000   
2pfx_PG4_A_192     1aln_CTD_A_295    
4an0_2P6_A_791     1aln_CTD_A_295    
1dia_NAP_B_2002    1alu_TLA_A_300    
1alu_TLA_A_300     1nje_DCM_A_317    
1o9u_ADZ_A_1386    1alu_TLA_A_300    
1alu_TLA_A_300     2zi6_3D1_D_4302   
3etc_PGE_B_993     1alu_TLA_A_300    
1alu_TLA_A_300     3gqe_BCN_A_167    
1alw_ISA_B_12      2d7c_GTP_B_1101   
1alw_ISA_B_12      2xdl_2DL_A_1225   
1alw_ISA_B_12      3buv_NAP_B_3901   
1pcj_M1P_X_600     1ama_PLA_A_411    
1ama_PLA_A_411     1zot_EMA_A_900    
1ama_PLA_A_411     2r7b_PSE_A_361    
1ami_MIC_A_755     1bl7_SB4_A_800    
1fsl_NIO_A_145     1ami_MIC_A_755    
1ami_MIC_A_755     1gxz_BRT_A_1227   
1ami_MIC_A_755     1kc3_TRH_A_601    
1ami_MIC_A_755     3bc3_OPT_A_300    
3c1x_CKK_A_1500    1amn_NAF_A_594    
3och_2MX_A_160     1amn_NAF_A_594    
1amu_AMP_B_567     1xl5_190_B_1001   
1amu_AMP_B_567     3inm_AKG_B_511    
1gdk_ISQ_A_500     1amu_PHE_B_566    
1amu_PHE_B_566     2esp_MPD_A_151    
3arc_CLA_c_638     1amu_PHE_B_566    
2xbw_455_A_1245    1amz_NMX_A_700    
3jvr_AGX_A_901     1an9_BE2_A_352    
3orn_3OR_A_400     1an9_BE2_A_352    
1an9_FAD_B_351     1fro_GSB_B_200    
1an9_FAD_B_351     1s3w_TQT_A_188    
2wx9_NGE_A_1309    1an9_FAD_B_351    
1gjc_130_B_251     1anf_GLC_A_371    
1kzk_JE2_A_701     1anf_GLC_A_371    
1rt9_IMH_A_300     1anf_GLC_A_371    
1anf_GLC_A_371     2fu8_MCO_B_2410   
3i73_ADP_A_589     1anf_GLC_A_371    
1ank_AMP_A_215     1inh_ST6_A_471    
1ank_AMP_A_215     2uue_MTZ_A_1297   
2hse_ASP_C_912     1ank_ANP_A_216    
1ao0_5GP_B_467     1phe_PIY_A_422    
1ao0_5GP_B_467     1u4g_HPI_A_800    
1xom_CIO_B_601     1ao0_5GP_B_467    
1d1v_PTU_B_811     1ao0_ADP_B_468    
1eth_C8E_C_456     1ao0_ADP_B_468    
1ao0_ADP_B_468     3b3s_LEU_A_304    
1at3_DFP_A_300     1ao0_SF4_B_466    
1ao0_SF4_B_466     2xde_1B0_B_1147   
3cuf_9MR_A_316     1ao0_SF4_B_466    
1rbl_CAP_H_476     1aob_DDU_A_301    
1aob_DDU_A_301     3eym_EYK_D_173    
1aod_INS_A_296     1ojc_LAZ_B_1498   
1aod_INS_A_296     3pc3_P1T_A_702    
1aod_INS_A_296     3qvp_PEG_A_702    
1aod_INS_A_296     3r9e_DSZ_A_500    
2fh5_GTP_B_301     1aoe_GW3_B_194    
1aoe_GW3_B_194     2j4l_UTP_F_1227   
2wmz_PGE_C_1431    1aoe_GW3_B_194    
2q8h_TF4_A_438     1aoe_NDP_A_193    
3ezy_MPD_C_343     1aoe_NDP_A_193    
3td4_API_H_401     1aoe_NDP_A_193    
1r78_FMD_A_299     1aog_FAD_B_492    
1aog_MAE_A_500     1nqw_5YL_E_5201   
1yxv_LI6_A_323     1aog_MAE_A_500    
2p3l_G3A_A_1002    1aog_MAE_A_500    
1aog_MAE_A_500     2po3_T4K_A_1500   
2uud_PHX_J_1114    1aog_MAE_A_500    
3cok_ANP_B_301     1aog_MAE_A_500    
1aog_MAE_A_500     3dgb_MUC_A_1001   
1aog_MAE_A_500     3g0w_LGB_A_1      
1aog_MAE_A_500     3mws_017_B_201    
1aog_MAE_A_500     3nun_JMZ_A_361    
3pho_KD1_A_218     1aog_MAE_A_500    
1aop_SF4_A_575     1u8f_NAD_Q_336    
2y27_ATP_A_1440    1aop_SF4_A_575    
1aop_SF4_A_575     3aki_AH8_A_561    
3rku_NAP_B_268     1aop_SF4_A_575    
4ovw_IN1_A_801     1aop_SF4_A_575    
1aop_SRM_A_580     3rwb_NAD_D_251    
1aor_PTE_B_608     3ijy_KDA_D_302    
1aor_PTE_B_608     3o2g_NM2_A_391    
1aor_PTE_B_608     3svg_ODR_A_169    
4a9m_P9M_C_1183    1aor_PTE_B_608    
1aor_SF4_B_607     1i24_NAD_A_401    
1aor_SF4_B_607     1nup_NMN_B_402    
1aor_SF4_B_607     2qfx_NDP_B_1201   
1aor_SF4_B_607     3ap9_MPD_A_160    
3c7a_NAD_A_405     1aor_SF4_B_607    
1aq1_STU_A_299     1o41_300_A_300    
1yhy_1MM_A_695     1aq1_STU_A_299    
1aq1_STU_A_299     2jhp_GUN_A_1647   
1aq1_STU_A_299     3h34_HEM_A_73     
1fxu_GU7_A_290     1aqf_PEQ_H_532    
1q23_FUA_B_703     1aqf_PEQ_H_532    
1aqf_PEQ_H_532     2ha5_AT3_B_1952   
1aqf_PEQ_H_532     2xb8_XNW_A_1144   
3oa2_NAD_A_317     1aqf_PEQ_H_532    
3omm_OMM_C_2       1aqf_PEQ_H_532    
3r11_FUM_B_385     1aqf_PEQ_H_532    
1aqi_SAH_B_500     1i82_BGC_A_190    
3oot_SSR_A_327     1aqi_SAH_B_500    
1fq5_0GM_A_338     1aqj_SFG_A_500    
1aqj_SFG_A_500     1tvo_FRZ_A_1001   
1aqj_SFG_A_500     3bjq_PG4_F_316    
1aql_TCH_B_602     1dxr_MST_L_502    
1aqu_A3P_A_301     2hx2_3HX_B_793    
1aqv_0HG_B_2101    2yea_2A9_A_1224   
3qyq_SUC_B_1       1aqv_0HG_B_2101   
1wmu_HEM_A_201     1aqx_GTD_D_2401   
2bue_RIO_A_1201    1arg_PPD_A_411    
2xyf_G40_B_1200    1arg_PPD_A_411    
2zvu_VEA_A_300     1arg_PPD_A_411    
3f5o_UOC_A_149     1arg_PPD_A_411    
2e8x_GPP_B_1002    1art_0A0_A_414    
1art_0A0_A_414     3jy0_LYG_A_1000   
1art_0A0_A_414     3omf_AMP_A_115    
1arz_PDC_C_275     2cbi_GBL_B_1629   
1arz_PDC_C_275     3avp_MV2_A_313    
3dbm_HO2_A_601     1arz_PDC_C_275    
1arz_PDC_C_275     3mng_D1D_A_201    
1arz_PDC_C_275     3oz2_FAD_A_501    
1re9_DSO_A_601     1as0_GSP_A_355    
3n9t_FLC_A_293     1as0_GSP_A_355    
1ash_HEM_A_301     1w9b_CGT_M_999    
2iyf_UDP_B_1400    1ash_HEM_A_301    
2iz1_P33_A_1472    1ash_HEM_A_301    
1ash_HEM_A_301     2qim_ZEA_A_159    
1ash_HEM_A_301     2wgt_18D_A_1366   
2wqb_QQ1_A_2121    1ash_HEM_A_301    
1ash_HEM_A_301     3ib8_AMP_A_666    
1ash_HEM_A_301     3keo_NAD_A_213    
1ash_HEM_A_301     3nnt_DQA_A_253    
2re8_GSU_A_998     1asl_PLA_B_410    
1asl_PLA_B_410     3c1h_LDA_A_426    
2o1x_TDP_B_1002    1at3_DFP_A_300    
1at3_DFP_A_300     2v9m_CIT_A_1278   
3mf2_AMP_A_1010    1at3_DFP_A_300    
1q5d_HEM_A_440     1atl_0QI_B_311    
2qd1_PP9_C_705     1atl_0QI_B_311    
1au0_SDK_A_300     2rbv_278_X_2001   
2rhc_NAP_B_301     1au0_SDK_A_300    
1au2_POS_A_300     1tgv_5UD_A_3001   
2wq7_FAD_A_1510    1au2_POS_A_300    
1au2_POS_A_300     2ydd_2AM_A_1379   
2fa0_HMG_A_500     1au3_PCM_A_300    
1au3_PCM_A_300     3axx_CBI_C_459    
3o2m_46A_B_701     1au3_PCM_A_300    
2wxv_WXV_C_1299    1aua_BOG_A_2      
1aua_BOG_A_2       3esn_DZ1_B_128    
3ox3_4X4_B_233     1aua_BOG_A_2      
1q3n_PEP_A_300     1auj_PPB_A_247    
1auj_PPB_A_247     1v5g_HTL_A_1602   
3hzn_SIN_D_223     1auj_PPB_A_247    
3kxw_1ZZ_A_589     1auj_PPB_A_247    
1aux_AGS_B_800     1if7_SBR_A_555    
3rgw_SF4_S_1001    1aux_AGS_B_800    
1av5_AP2_B_200     1fg3_HSA_A_501    
3ia6_UNT_B_2       1avd_BTN_B_401    
3unz_0BZ_B_1       1avd_BTN_B_401    
2fzz_5QC_A_1       1avn_HSM_A_264    
2z9x_ALA_B_2502    1avn_HSM_A_264    
3lb4_FPN_A_191     1avn_HSM_A_264    
1aw1_PGA_B_290     1ft6_DTN_A_220    
1aw1_PGA_B_290     1n2x_SAM_A_401    
1aw1_PGA_B_290     1wvy_STU_A_1001   
1aw1_PGA_B_290     1xjg_UDP_B_1002   
2hvy_ATP_A_501     1aw1_PGA_B_290    
3imv_IW5_A_128     1awf_GR4_H_1      
3nne_FAD_F_547     1awf_GR4_H_1      
1awf_GR4_H_1       4de0_0JB_A_300    
1ax0_A2G_A_401     1nym_CXB_A_300    
1ax0_A2G_A_401     2qdh_M2P_D_400    
1kf6_SF4_B_246     1axa_U0E_A_101    
2pnk_MPD_L_433     1axa_U0E_A_101    
1axa_U0E_A_101     3gkz_B40_A_500    
3hy0_G5A_B_442     1axa_U0E_A_101    
1axa_U0E_A_101     4djd_SF4_C_501    
1n22_7A8_A_801     1axw_MTX_A_732    
2oqo_EPE_A_244     1axw_MTX_A_732    
1axw_MTX_A_732     3zv7_NHG_A_1541   
1axz_GLA_A_401     2rkd_3PP_A_703    
1axz_GLA_A_401     3fw9_SLX_A_2      
1ay5_MAE_B_414     2c1p_FNZ_H_1214   
1ay5_MAE_B_414     3m40_J45_A_263    
3nz9_D2K_X_207     1ay5_MAE_B_414    
5csm_TRP_A_300     1ay5_MAE_B_414    
1ay6_1ZV_H_5       1ejj_3PG_A_601    
1rm6_EPE_A_930     1ay6_1ZV_H_5      
3ieh_PEG_A_284     1ay6_1ZV_H_5      
3k9w_ADE_A_168     1ay6_1ZV_H_5      
1ay8_HCI_B_414     1pr6_XYA_C_1247   
1x8k_ANR_B_2202    1ay8_HCI_B_414    
1q7t_BOG_A_401     1ayl_OXL_A_542    
1vlh_MPD_B_201     1ayl_OXL_A_542    
3ltm_12P_A_1002    1ayl_OXL_A_542    
3o5n_BR0_E_1       1ayl_OXL_A_542    
1rki_PG4_B_206     1aym_DAO_1_7009   
1aym_DAO_1_7009    3ivi_2LI_A_1      
1ayp_INB_D_204     3pfz_CBI_A_445    
1ayu_INA_A_300     1eye_PMM_A_301    
1ayu_INA_A_300     2f2u_M77_B_1501   
3fzp_AGS_A_999     1ayu_INA_A_300    
2gz7_D3F_A_307     1ayv_IN6_A_300    
2r9k_SGI_A_600     1ayv_IN6_A_300    
3gud_PEG_A_4       1ayv_IN6_A_300    
1ayv_IN6_A_300     3k3l_MCK_C_179    
1ayw_IN3_A_300     1t1r_IMB_B_2001   
1ayw_IN3_A_300     1vl8_NAP_B_274    
1ymt_DR9_A_500     1ayw_IN3_A_300    
1ayw_IN3_A_300     3en6_KS5_B_2      
1ayw_IN3_A_300     3h2b_PPV_A_302    
1ayw_IN3_A_300     3mcq_PGE_A_325    
1xg5_NAP_D_1304    1az1_ALR_A_318    
1az1_ALR_A_318     2rh1_BU1_A_409    
1az1_ALR_A_318     2v0i_UD1_A_1455   
1az8_IN4_A_1       1n97_SRT_B_602    
1az8_IN4_A_1       2a9g_ARG_D_4500   
1bq4_BHC_A_302     1azm_AZM_A_262    
3rwp_ABQ_A_360     1azm_AZM_A_262    
1azm_AZM_A_262     4eg2_URI_H_302    
1azs_FKP_A_1       1s7n_COA_B_601    
1azs_FKP_A_1       2h4k_509_A_300    
3qec_PEG_A_203     1azs_FKP_A_1      
3qo7_ATP_A_486     1azs_FKP_A_1      
1b02_C2F_A_281     1p49_BOG_A_602    
1b02_C2F_A_281     1y9l_UND_A_150    
3cuh_G2I_A_316     1b02_C2F_A_281    
1b02_C2F_A_281     3dws_FIC_B_304    
1b02_UFP_A_280     1ieq_BGC_A_619    
1b09_PC_A_500      1eb9_HBA_B_1259   
1b09_PC_A_500      2nwg_H1S_A_68     
1b09_PC_A_500      2x1l_CXS_C_602    
1b8y_IN7_A_502     1b0b_HEM_A_144    
1b0b_HEM_A_144     2zv2_609_A_501    
1b0b_HEM_A_144     3c8o_PG4_B_186    
1b0d_TSU_A_130     1h39_R03_A_800    
3elw_SAM_A_4633    1b0e_SEI_A_260    
1b0e_SEI_A_260     6req_3CP_A_1801   
1hfc_PLH_A_280     1b0u_ATP_A_301    
1om5_INE_A_790     1b0u_ATP_A_301    
1uu6_BGC_A_301     1b0u_ATP_A_301    
1b0u_ATP_A_301     3peb_NHE_A_135    
1b0u_ATP_A_301     3s1d_PEG_A_539    
4dkp_0LL_C_513     1b0u_ATP_A_301    
1f9v_ADP_A_999     1b0y_SF4_A_87     
1b0y_SF4_A_87      1o2p_972_A_246    
1zsx_NAP_A_800     1b0y_SF4_A_87     
2g1n_1IG_B_886     1b0y_SF4_A_87     
2w3b_VG9_A_301     1b0y_SF4_A_87     
3gza_EPE_A_462     1b0y_SF4_A_87     
1b12_1PN_A_1001    1m6w_12H_A_4378   
1b12_1PN_A_1001    1mtr_PI6_B_100    
2iuq_TSS_A_1433    1b12_1PN_A_1001   
3nm6_ADE_B_231     1b12_1PN_A_1001   
3pw8_ACO_D_310     1b12_1PN_A_1001   
1pzl_MYR_A_500     1b15_NAE_B_256    
1b15_NAE_B_256     2a3a_TEP_B_2433   
3ao5_BBY_A_213     1b15_NAE_B_256    
2r6w_LLB_B_1       1b16_NAQ_B_500    
3ll3_XUL_A_7778    1b16_NAQ_B_500    
1b1i_CIT_A_1054    1h48_CDI_F_421    
1b1i_CIT_A_1054    1wl6_XPE_A_901    
1b1y_BGC_A_552     1ouy_094_A_501    
3p7a_P7A_A_362     1b1y_BGC_A_552    
2baj_1PP_A_401     1b25_PTT_D_803    
3ih5_MLA_A_215     1b25_PTT_D_803    
1b25_PTT_D_803     3ldk_SUC_A_1      
3lop_LEU_A_400     1b25_PTT_D_803    
1nva_ADP_B_1401    1b25_SF4_D_703    
1b25_SF4_D_703     2ah9_CTO_A_405    
2wqr_PG4_A_957     1b25_SF4_D_703    
1b25_SF4_D_703     3lho_PG4_A_277    
1s0i_SLT_A_923     1b2l_DTT_A_257    
2p4y_C03_B_478     1b2l_DTT_A_257    
1b2l_NDC_A_255     1ur1_XYS_A_1376   
1b2l_NDC_A_255     3ah4_GAL_B_2000   
1b33_BLA_A_201     1lon_HDA_A_1455   
1uy6_PU3_A_1224    1b33_BLA_A_201    
1b33_BLA_A_201     1v9a_SAH_A_501    
1b33_BLA_A_201     3vhv_LD2_A_2      
1eib_NAG_A_8       1b37_FAD_B_801    
1b37_FAD_B_801     1z45_GAL_A_700    
3swi_PG0_A_422     1b37_FAD_B_801    
1bb7_GUM_A_130     1b3d_S27_B_401    
1b3d_S27_B_401     1q97_ADN_B_486    
1b3d_S27_B_401     2yz3_M5P_A_401    
3q9k_PEG_A_610     1b3d_S27_B_401    
3s73_EVF_B_1       1b3d_S27_B_401    
1b3n_CER_A_413     5gst_GDN_B_218    
1b3o_SAE_B_601     2ph6_712_A_401    
3m3x_JS7_A_264     1b3o_SAE_B_601    
1b3o_SAE_B_601     3t85_SG7_A_300    
2bqy_POP_A_1174    1b3v_XYS_A_525    
1b3v_XYS_A_525     2euk_OCT_A_303    
1b3v_XYS_A_525     2gry_ADP_A_601    
2o7e_PMI_F_701     1b3v_XYS_A_525    
2ww0_SWA_F_801     1b3v_XYS_A_525    
1b3x_XYP_A_606     1y13_BIO_C_175    
1yro_UDP_D_530     1b3x_XYP_A_606    
1b3x_XYP_A_606     3ju6_ARG_A_5001   
1b3x_XYP_A_606     3p7x_DTU_D_166    
1b42_M1A_A_600     3dxu_OGA_A_370    
1fp1_SAH_D_1699    1b48_GSH_B_223    
1b48_GSH_B_223     1hp1_ATP_A_606    
1l4m_2AC_A_990     1b48_GSH_B_223    
3n68_XFH_A_800     1b48_GSH_B_223    
1b48_HAG_A_223     1ozf_TPP_B_705    
1b48_HAG_A_223     2vby_TYR_A_1153   
1b48_HAG_A_223     3b82_NAD_B_700    
3mes_PT3_B_428     1b48_HAG_A_223    
1b4b_ARG_B_150     1vzg_FC6_A_1130   
2bq4_HEC_A_1118    1b4b_ARG_B_150    
2ccv_A2G_A_1101    1b4b_ARG_B_150    
3f46_DTV_A_363     1b4b_ARG_B_150    
1h7l_TYD_A_1258    1b4n_GUA_A_622    
1b4n_GUA_A_622     1yec_PNB_H_551    
1b4n_GUA_A_622     2gc3_M6P_A_501    
3fk7_4DM_A_210     1b4n_GUA_A_622    
1b4n_GUA_A_622     3n49_3N4_F_1      
3qe2_FMN_A_751     1b4n_GUA_A_622    
1u2g_NDP_C_400     1b4p_GPS_A_218    
1b4p_GPS_A_218     2oi0_283_A_1      
3om2_CIT_A_487     1b4p_GPS_A_218    
3rds_1PE_A_700     1b4p_GPS_A_218    
1b4u_DHB_D_504     3gzd_PLR_B_500    
3mnp_DEX_A_784     1b4u_DHB_D_504    
1s9e_ADB_A_701     1b4w_BOG_A_200    
1upr_4IP_A_2154    1b4w_BOG_A_200    
2f7a_CCU_B_1001    1b4w_BOG_A_200    
2q1d_DO4_X_897     1b4w_BOG_A_200    
1b4w_BOG_A_200     3m4i_MPD_A_1      
1b56_PLM_A_136     1ljn_CBS_A_130    
2dej_GLA_A_401     1b56_PLM_A_136    
3kce_4BY_A_165     1b56_PLM_A_136    
1m7y_MRD_A_701     1b57_PGH_A_359    
1b57_PGH_A_359     2byo_MLT_A_1219   
1b57_PGH_A_359     2ww5_CHT_A_706    
1b59_OVA_A_480     2xuz_EB4_A_1300   
3o0q_ADN_B_1004    1b59_OVA_A_480    
1b5e_DCM_A_300     1ja1_EPE_B_1753   
1o3l_678_A_246     1b5e_DCM_A_300    
1s38_MAQ_A_900     1b5e_DCM_A_300    
1b5e_DCM_A_300     1zmt_RNO_A_1002   
3ku3_PEG_B_177     1b5e_DCM_A_300    
2vu2_PN5_A_1393    1b5g_0ZE_H_372    
1b5q_MD2_B_590     1ccr_HEM_A_112    
1b5q_MD2_B_590     1el3_I84_A_320    
2dx7_CIT_A_501     1b5q_MD2_B_590    
2hyf_EPE_D_300     1b5q_MD2_B_590    
1b62_ADP_A_380     1ezq_RPR_A_265    
1b62_ADP_A_380     1pe5_LEN_A_324    
3f14_PGE_A_113     1b63_ANP_A_380    
3nq1_KOJ_A_1351    1b66_BIO_A_700    
1b66_BIO_A_700     3oqv_DTD_A_248    
2c0t_L3G_B_1506    1b6a_TN4_A_480    
1b6a_TN4_A_480     2zsc_BTN_B_301    
3dv1_AR9_C_501     1b6a_TN4_A_480    
1b6a_TN4_A_480     3hv7_1AU_A_361    
1mmg_AGS_A_999     1b6j_PI1_B_201    
1b6j_PI1_B_201     3ehj_ACP_A_1303   
1b6j_PI1_B_201     3gs6_NP6_A_341    
4daf_0J4_B_301     1b6k_PI5_A_201    
1b6l_PI4_A_201     1edo_NAP_A_301    
1b6l_PI4_A_201     1k97_ASP_A_501    
1b6l_PI4_A_201     2gag_FAD_B_501    
1b8n_IMG_A_600     1b6p_PI7_A_201    
1vyg_ACD_A_1134    1b6t_COD_B_3000   
2vj8_HA2_A_1616    1b6t_COD_B_3000   
1b6t_COD_B_3000    3jy0_LYG_A_1000   
1b70_PHE_A_352     2qfy_AKG_B_2002   
3dcj_THH_A_401     1b70_PHE_A_352    
3flw_FLW_A_361     1b70_PHE_A_352    
1b74_DGN_A_538     1frb_ZST_A_351    
2fkz_HEM_B_3001    1b74_DGN_A_538    
2gqg_1N1_B_502     1b74_DGN_A_538    
1b74_DGN_A_538     3t3z_9PL_C_501    
4ecm_POP_A_302     1b74_DGN_A_538    
1gg6_APL_B_302     1b7a_OPE_A_1501   
2as1_TP5_A_500     1b7a_OPE_A_1501   
3q79_FAR_B_2010    1b7a_OPE_A_1501   
1b7y_FYA_A_1002    2zdu_446_A_901    
2vjy_ALU_C_604     1b7z_OXL_A_693    
1b87_ACO_A_200     3i96_NHE_C_120    
2e7z_MGD_A_802     1b8d_PEB_L_209    
1b8d_PEB_L_209     2obv_SAM_A_501    
1b8d_PEB_L_209     2z82_PDJ_A_1      
1b8d_PEB_L_209     3gv1_BEZ_B_303    
1kew_NAD_B_1500    1b8d_PUB_B_205    
2b1m_PEG_A_701     1b8d_PUB_B_205    
1b8d_PUB_B_205     3g5m_XM5_A_234    
1b8d_PUB_B_205     3qqa_TCH_A_211    
1b8n_IMG_A_600     1qf0_TI2_A_317    
1b8n_IMG_A_600     2a2c_ADP_A_463    
1b8n_IMG_A_600     2hzl_PYR_B_603    
1b8o_IMH_A_600     3qui_ANP_D_102    
1v8f_P6G_A_1601    1b8u_OAA_A_350    
3h8l_FAD_A_1001    1b8u_OAA_A_350    
1b8u_OAA_A_350     3lxo_T3P_A_601    
1b8v_NAD_A_334     1mz4_HEM_A_151    
1o4n_OXD_A_109     1b8v_NAD_A_334    
1b8v_NAD_A_334     2c70_PNZ_A_601    
1b8v_NAD_A_334     2h26_6UL_A_312    
1b8v_NAD_A_334     3hap_DD9_A_253    
1b8v_NAD_A_334     3pya_AG8_A_901    
1b8y_IN7_A_502     1h4h_XYS_B_1212   
1b8y_IN7_A_502     2a9w_GA9_A_1320   
2ole_KR2_B_1002    1b8y_IN7_A_502    
3o28_O28_A_264     1b8y_IN7_A_502    
1inw_AXP_A_500     1b99_FUP_A_160    
1b99_FUP_A_160     2xsh_DC5_E_900    
3nhp_HGZ_B_233     1b99_FUP_A_160    
1b99_FUP_A_160     3uuw_PEG_C_311    
1j4u_MMA_A_401     1b99_POP_F_660    
3faz_NOS_B_301     1b99_POP_F_660    
1b99_POP_F_660     3gr7_FMN_A_341    
1b9i_PXG_A_389     1sx6_LAT_A_300    
1b9i_PXG_A_389     1yi8_TRP_C_3000   
1b9i_PXG_A_389     3a8a_4FZ_A_7      
3svh_KRG_A_1       1b9i_PXG_A_389    
1pzo_CBT_A_301     1b9s_FDI_A_468    
2jj3_JJ3_B_1501    1b9s_FDI_A_468    
1b9s_FDI_A_468     2p1c_GG3_B_8004   
1mzv_AMP_A_301     1b9t_RAI_A_468    
1b9t_RAI_A_468     1qvt_PRL_A_311    
2bl8_FLC_B_1085    1b9t_RAI_A_468    
1b9t_RAI_A_468     3kr2_ET2_A_1001   
3q81_IM2_A_254     1b9t_RAI_A_468    
2cbi_GBL_B_1629    1b9v_RA2_A_468    
1b9z_MAL_A_900     1fkw_PUR_A_353    
1b9z_MAL_A_900     2pvu_LYS_A_301    
3nbv_ANP_A_299     1b9z_MAL_A_900    
1fm8_DDC_A_501     1ba1_ADP_A_486    
1u21_P2C_A_211     1ba1_ADP_A_486    
1baf_NPP_L_250     1z9n_HEM_C_2001   
2rby_280_X_2001    1baf_NPP_L_250    
1baf_NPP_L_250     2rjp_886_A_510    
1baf_NPP_L_250     2z7q_ACP_A_500    
1baf_NPP_L_250     3a9b_BGC_A_1001   
1baf_NPP_L_250     3c8f_PGE_A_502    
3iuz_P6G_A_340     1baf_NPP_L_250    
1baf_NPP_L_250     3k5k_SAH_B_1198   
1baf_NPP_L_250     3n76_CA2_A_147    
1baf_NPP_L_250     3nh9_ATP_A_1      
1bai_0Q4_A_125     1q22_AND_A_401    
2ans_2AN_B_202     1bai_0Q4_A_125    
2qx0_APC_B_172     1bb0_0IV_B_1      
3nrz_HPA_L_1       1bb0_0IV_B_1      
3tmg_BET_B_310     1bb0_0IV_B_1      
2pye_7PE_A_504     1bb5_CTO_B_900    
3d8n_UP3_A_944     1bb5_CTO_B_900    
1bb5_CTO_B_900     4e26_734_B_801    
2iiv_565_A_9001    1bb6_UMG_A_130    
3b1n_ADP_B_402     1bb6_UMG_A_130    
3zy7_PEG_B_1122    1bb6_UMG_A_130    
1ike_HSM_A_190     1bb7_GUM_A_130    
1bb7_GUM_A_130     1znh_OC9_A_401    
2z8o_TLA_B_6540    1bb7_GUM_A_130    
1bb7_GUM_A_130     3rf6_G3P_A_501    
1s4o_GDP_A_800     1bbh_HEM_B_132    
1tox_NAD_A_536     1bbh_HEM_B_132    
1bbh_HEM_B_132     2f7f_NIO_A_601    
1bbp_BLV_B_500     1i3a_NCO_A_300    
1bbp_BLV_B_500     1rnc_5GP_A_161    
1yp2_PMB_C_3228    1bbp_BLV_B_500    
1bbp_BLV_B_500     2zr2_AMP_B_1002   
3dhf_NMN_A_503     1bbp_BLV_B_500    
2wgg_2PE_H_1419    1bbu_LYS_A_505    
3amb_VX6_A_351     1bbu_LYS_A_505    
